1	117	2.29647
1	209	2.32291
1	446	2.22548
1	563	3.03614
1	779	2.66156
1	1141	2.90635
1	1482	3.03037
2	80	2.2223
2	193	1.99986
2	567	2.3246
2	909	1.90287
2	1427	2.29793
2	2355	3.46204
2	2642	4.26903
3	298	2.20361
3	2088	1.12327
3	2155	1.59243
3	2571	2.83761
3	2614	3.35889
3	2670	2.8583
3	2908	4.53279
4	724	2.19833
4	929	2.39017
4	1376	1.78035
4	1896	2.43442
4	2133	3.24224
4	2190	2.6565
4	2544	3.83468
5	397	1.30725
5	1135	1.42629
5	1503	2.17752
5	1547	1.97495
5	2417	3.03763
5	2766	4.11158
5	2860	4.49379
6	1264	1.82533
6	1836	1.46168
6	2079	2.4713
6	2268	2.22154
6	2397	2.92812
6	2559	3.19335
6	2857	4.43162
7	625	1.47547
7	1904	2.05052
7	2056	2.39106
7	2061	1.96504
7	2318	2.47892
7	2793	3.97835
7	2892	4.18956
8	622	2.8246
8	783	1.2649
8	1237	1.33439
8	1864	2.49178
8	1885	2.29736
8	2327	3.05921
8	2996	5.24175
9	897	2.49943
9	1839	1.23219
9	2060	1.20279
9	2171	1.711
9	2609	2.70503
9	2957	4.55824
9	2965	4.62595
10	1991	2.10768
10	2136	1.91148
10	2160	2.64546
10	2202	3.2463
10	2241	2.46384
10	2261	2.78079
10	2574	3.40522
11	999	1.17951
11	1310	0.825966
11	1717	1.97599
11	2566	3.0728
11	2675	3.1342
11	2760	3.78037
11	2930	4.57009
12	520	1.83034
12	652	1.45624
12	1033	1.43827
12	1290	2.0659
12	2288	2.85028
12	2692	4.07613
12	2896	4.79634
13	1082	1.50135
13	1535	1.86317
13	1773	1.85098
13	2205	2.9614
13	2279	2.52881
13	2664	3.23262
13	2914	4.59073
14	880	1.13858
14	1087	1.0267
14	1373	1.9412
14	2080	1.80222
14	2372	3.2582
14	2823	4.33715
14	2969	5.02044
15	1886	2.07227
15	1906	1.69627
15	2010	1.34097
15	2390	2.3903
15	2605	3.40418
15	2624	2.74944
15	2999	4.88573
16	787	1.36936
16	1085	1.37815
16	1202	1.50509
16	1520	1.79832
16	2410	2.62177
16	2937	4.82603
16	2981	5.02347
17	443	2.31919
17	1194	2.36141
17	1215	1.92786
17	1262	2.4023
17	1904	2.85479
17	1965	3.24649
17	2185	3.41897
18	122	2.28117
18	607	2.68489
18	1082	1.11112
18	1374	1.16777
18	2758	3.12131
18	2810	3.92038
18	2914	4.2005
19	721	1.60935
19	1031	1.90914
19	1392	1.98233
19	1535	1.86759
19	2520	2.79875
19	2555	3.50819
19	2963	4.81758
20	1202	1.2376
20	1253	1.67545
20	2079	2.40264
20	2116	1.94212
20	2163	1.9221
20	2891	4.45972
20	2954	4.88764
21	958	0.27
21	1432	2.25153
21	1979	1.9495
21	2031	2.95197
21	2309	2.74933
21	2780	4.24133
21	2781	4.21842
22	1799	1.64154
22	1950	2.18853
22	2248	1.85297
22	2459	2.95729
22	2472	2.67316
22	2561	2.93946
22	2814	4.29701
23	654	0.546395
23	1963	1.948
23	2285	2.91125
23	2490	1.17576
23	2704	3.67501
23	2783	4.0025
23	2978	5.2649
24	798	1.95421
24	1204	2.13307
24	1282	2.3592
24	1656	2.60395
24	2035	2.78762
24	2066	3.48847
24	2219	3.19298
25	1007	0.88697
25	1759	2.74066
25	1904	2.48247
25	1952	3.14281
25	2065	2.71511
25	2271	3.30408
25	2323	3.2641
26	115	2.43501
26	677	1.10048
26	704	2.28319
26	2057	1.90123
26	2241	2.15058
26	2729	3.79227
26	2931	4.86019
27	86	2.73129
27	987	1.06581
27	1407	0.641164
27	2336	2.7911
27	2458	2.77181
27	2694	3.71294
27	2922	4.81827
28	494	2.75548
28	2131	2.20263
28	2146	1.34258
28	2277	2.37665
28	2426	2.61818
28	2665	3.11658
28	2897	4.12535
29	893	0.920019
29	1076	1.58427
29	2069	2.16309
29	2454	3.51873
29	2543	3.35996
29	2616	3.25828
29	2721	3.72052
30	192	0.490392
30	910	1.6757
30	2164	2.94402
30	2278	2.48393
30	2673	3.1596
30	2741	3.848
30	2781	3.88412
31	1117	3.25257
31	1755	0.909155
31	2137	1.95829
31	2222	2.69537
31	2318	2.33915
31	2362	2.7207
31	2984	4.66131
32	1247	0.0916374
32	2401	1.36004
32	2688	2.26063
32	2931	3.62395
32	2932	3.54323
32	2972	3.73171
32	2976	3.9084
33	716	1.99785
33	1365	1.59216
33	1464	2.06994
33	1826	1.76882
33	2577	3.03635
33	2769	3.54093
33	2961	4.52319
34	388	2.23773
34	867	1.49037
34	1230	1.62716
34	2091	2.15951
34	2686	3.79388
34	2730	3.45554
34	2754	3.76443
35	1531	1.26152
35	1874	1.17108
35	2127	1.38277
35	2442	2.58893
35	2824	3.38624
35	2911	4.37933
35	2963	4.36148
36	670	0.936552
36	1072	1.57997
36	2184	1.32311
36	2499	2.5965
36	2610	2.3905
36	2940	4.67185
36	2998	5.01576
37	121	2.46671
37	350	2.0033
37	1539	0.877655
37	2140	1.31397
37	2836	3.31447
37	2865	4.05719
37	2993	4.48093
38	95	2.90913
38	794	0.846397
38	1958	1.74857
38	2262	2.15321
38	2602	3.11086
38	2801	4.07473
38	2807	3.68631
39	1598	1.04333
39	1754	0.674652
39	1982	2.18471
39	2403	2.71902
39	2757	3.21412
39	2926	4.24297
39	2931	4.45457
40	729	1.7533
40	731	1.95384
40	1487	2.52211
40	1591	2.40465
40	1812	2.78971
40	2011	2.4892
40	2832	4.59741
41	157	3.56473
41	890	0.891901
41	1838	2.52413
41	1912	1.52597
41	2504	2.99048
41	2507	3.42548
41	2559	3.60727
42	1058	1.82735
42	1825	1.84962
42	2019	2.68602
42	2164	3.08616
42	2282	2.30994
42	2310	2.72256
42	2840	4.08286
43	374	1.65088
43	1401	2.70211
43	1466	0.390359
43	2628	2.73409
43	2743	2.93741
43	2955	3.89085
43	2987	4.20817
44	304	2.67879
44	521	1.67358
44	1413	1.87977
44	1570	1.64743
44	2087	2.12968
44	2508	3.23736
44	2990	5.2299
45	1132	0.554711
45	1660	1.72749
45	1882	1.48369
45	2440	2.80124
45	2748	3.74985
45	2831	3.48209
45	2965	4.72158
46	120	1.15835
46	477	3.08545
46	1118	1.43944
46	1129	1.3926
46	1677	2.40387
46	2692	3.99722
46	2890	5.00944
47	213	1.37778
47	251	2.16428
47	570	1.38514
47	951	2.63005
47	1314	2.0619
47	2201	3.29451
47	2942	5.57682
48	859	1.37051
48	1512	1.71706
48	1694	1.97178
48	1764	1.81705
48	1994	2.11111
48	2669	4.20325
48	2999	5.31441
49	1295	0.589589
49	2222	2.32605
49	2464	2.13903
49	2653	2.80204
49	2705	3.0137
49	2748	3.6222
49	2907	4.05176
50	246	1.91252
50	353	1.83148
50	1325	1.90426
50	1844	2.80032
50	2040	3.101
50	2394	3.03256
50	2565	3.92294
51	876	0.697538
51	1197	0.97772
51	2292	1.82393
51	2710	3.02785
51	2802	3.65908
51	2805	3.67603
51	2990	4.66891
52	312	1.34484
52	1161	1.68483
52	1944	1.65504
52	2052	2.16374
52	2674	3.0542
52	2896	4.14201
52	2909	4.48802
53	792	1.99148
53	2028	0.651176
53	2377	1.20444
53	2793	3.01569
53	2898	3.88436
53	2964	3.55718
53	2997	4.22049
54	132	1.5668
54	1068	1.91256
54	1683	2.86756
54	1964	3.1131
54	2251	2.94009
54	2282	2.85242
54	2296	3.24517
55	210	1.12924
55	518	1.75365
55	970	1.55448
55	1334	1.50033
55	2639	3.29454
55	2856	4.48653
55	2939	4.7881
56	766	1.85046
56	786	2.5593
56	1422	2.59622
56	1851	2.16819
56	1955	2.86873
56	2003	3.09234
56	2350	3.37147
57	1240	2.60377
57	1299	2.34878
57	2108	1.16929
57	2159	1.67091
57	2400	1.40968
57	2978	4.53583
57	2998	4.79873
58	915	3.28767
58	1342	1.96994
58	1443	1.37835
58	1485	1.76472
58	1621	1.81113
58	2666	3.58888
58	2891	4.70825
59	227	1.7131
59	641	2.05162
59	1702	1.91167
59	2115	2.36133
59	2506	3.47706
59	2507	3.41434
59	2600	3.58493
60	126	0.185203
60	238	1.4386
60	912	1.78554
60	2067	2.6757
60	2082	2.96947
60	2441	4.36462
60	2827	5.10887
61	1211	1.87916
61	1439	2.26737
61	1761	2.1944
61	1799	2.4162
61	1933	2.84706
61	2075	2.46272
61	2711	4.4614
62	101	1.4255
62	420	1.44059
62	825	2.16591
62	1387	2.75979
62	1767	2.72485
62	2090	3.31748
62	2676	4.67477
63	1690	1.73883
63	2038	1.98636
63	2361	2.36422
63	2546	2.52576
63	2657	3.14807
63	2668	3.0079
63	2805	3.76664
64	667	2.13841
64	1741	2.01864
64	1883	1.43053
64	2172	1.83508
64	2576	3.10262
64	2628	3.30951
64	2915	4.70087
65	234	1.62499
65	1490	1.42635
65	2159	1.95973
65	2406	2.46165
65	2688	3.17007
65	2716	3.2446
65	2972	4.64115
66	324	3.15142
66	433	1.56201
66	592	1.54005
66	1293	1.59712
66	1636	1.57102
66	2792	4.70052
66	2831	4.41338
67	1160	2.21994
67	1558	1.54587
67	1648	1.77651
67	1963	2.15304
67	2198	2.63427
67	2298	2.74444
67	2978	5.46993
68	232	2.34367
68	687	2.22402
