1	57 
2	49 
3	9 
4	32 
5	48 
6	37 
7	4 
8	18 
9	1 
10	12 
11	11 
12	42 
13	34 
14	36 
15	31 
16	27 
17	33 
18	14 
19	30 
20	19 
21	39 
22	10 
23	5 
24	54 
25	6 
26	53 
27	19 
28	57 
29	39 
30	29 
31	23 
32	45 
33	34 
34	27 
35	31 
36	12 
37	47 
38	8 
39	20 
40	38 
41	21 
42	14 
43	40 
44	22 
45	34 
46	58 
47	20 
48	7 
49	12 
50	28 
51	14 
52	41 
53	33 
54	1 
55	28 
56	45 
57	57 
58	44 
59	30 
60	12 
61	7 
62	25 
63	18 
64	26 
65	29 
66	36 
67	18 
68	18 
69	15 
70	30 
71	39 
72	39 
73	50 
74	28 
75	12 
76	32 
77	6 
78	15 
79	43 
80	32 
81	10 
82	12 
83	22 
84	21 
85	56 
86	9 
87	30 
88	26 
89	37 
90	12 
91	23 
92	49 
93	14 
94	48 
95	22 
96	57 
97	25 
98	39 
99	30 
100	37 
101	52 
102	30 
103	28 
104	30 
105	17 
106	24 
107	54 
108	8 
109	26 
110	24 
111	16 
112	39 
113	50 
114	9 
115	30 
116	11 
117	22 
118	36 
119	13 
120	8 
121	5 
122	15 
123	30 
124	32 
125	23 
126	16 
127	41 
128	26 
129	4 
130	6 
131	40 
132	43 
133	33 
134	5 
135	6 
136	20 
137	50 
138	57 
139	9 
140	12 
141	12 
142	44 
143	39 
144	55 
145	56 
146	8 
147	4 
148	14 
149	54 
150	14 
151	13 
152	14 
153	27 
154	57 
155	7 
156	54 
157	55 
158	21 
159	22 
160	14 
161	30 
162	52 
163	6 
164	18 
165	50 
166	57 
167	56 
168	44 
169	49 
170	25 
171	16 
172	17 
173	41 
174	33 
175	1 
176	36 
177	14 
178	3 
179	29 
180	21 
181	36 
182	29 
183	33 
184	4 
185	39 
186	7 
187	17 
188	22 
189	25 
190	6 
191	16 
192	53 
193	38 
194	25 
195	17 
196	27 
197	18 
198	58 
199	29 
200	12 
201	29 
202	34 
203	7 
204	10 
205	6 
206	11 
207	21 
208	32 
209	49 
210	6 
211	11 
212	49 
213	29 
214	30 
215	11 
216	29 
217	13 
218	5 
219	14 
220	33 
221	33 
222	49 
223	6 
224	32 
225	9 
226	33 
227	36 
228	32 
229	50 
230	22 
231	37 
232	47 
233	17 
234	21 
235	57 
236	44 
237	12 
238	1 
239	9 
240	50 
241	57 
242	12 
243	55 
244	48 
245	50 
246	12 
247	39 
248	30 
249	56 
250	44 
251	54 
252	1 
253	29 
254	33 
255	27 
256	9 
257	31 
258	18 
259	6 
260	20 
261	2 
262	12 
263	30 
264	50 
265	58 
266	47 
267	57 
268	32 
269	47 
270	21 
271	19 
272	26 
273	32 
274	11 
275	44 
276	2 
277	32 
278	48 
279	27 
280	22 
281	29 
282	21 
283	43 
284	21 
285	54 
286	14 
287	57 
288	29 
289	31 
290	31 
291	49 
292	13 
293	21 
294	4 
295	32 
296	57 
297	27 
298	6 
299	17 
300	7 
301	56 
302	18 
303	29 
304	29 
305	37 
306	52 
307	36 
308	58 
309	12 
310	7 
311	19 
312	34 
313	53 
314	46 
315	40 
316	9 
317	31 
318	16 
319	30 
320	13 
321	14 
322	56 
323	36 
324	19 
325	50 
326	44 
327	6 
328	33 
329	24 
330	21 
331	36 
332	27 
333	11 
334	57 
335	16 
336	28 
337	29 
338	2 
339	17 
340	31 
341	20 
342	39 
343	44 
344	41 
345	57 
346	20 
347	14 
348	40 
349	31 
350	27 
351	11 
352	24 
353	57 
354	19 
355	31 
356	16 
357	30 
358	12 
359	28 
360	25 
361	38 
362	29 
363	31 
364	6 
365	44 
366	5 
367	28 
368	25 
369	16 
370	6 
371	25 
372	18 
373	24 
374	21 
375	38 
376	39 
377	9 
378	30 
379	40 
380	51 
381	48 
382	1 
383	50 
384	26 
385	31 
386	54 
387	36 
388	30 
389	38 
390	4 
391	51 
392	50 
393	23 
394	27 
395	33 
396	29 
397	50 
398	14 
399	44 
400	44 
401	34 
402	57 
403	54 
404	25 
405	48 
406	58 
407	14 
408	26 
409	31 
410	6 
411	49 
412	18 
413	36 
414	6 
415	29 
416	1 
417	44 
418	33 
419	34 
420	36 
421	38 
422	14 
423	33 
424	34 
425	52 
426	49 
427	14 
428	34 
429	30 
430	45 
431	6 
432	46 
433	28 
434	20 
435	16 
436	43 
437	30 
438	24 
439	45 
440	5 
441	6 
442	33 
443	6 
444	34 
445	1 
446	26 
447	32 
448	21 
449	41 
450	44 
451	6 
452	26 
453	18 
454	16 
455	30 
456	51 
457	32 
458	27 
459	55 
460	49 
461	51 
462	1 
463	12 
464	30 
465	38 
466	42 
467	51 
468	2 
469	54 
470	44 
471	14 
472	1 
473	28 
474	30 
475	51 
476	25 
477	49 
478	25 
479	6 
480	11 
481	46 
482	29 
483	18 
484	54 
485	32 
486	51 
487	18 
488	50 
489	39 
490	51 
491	6 
492	4 
493	21 
494	10 
495	50 
496	26 
497	56 
498	5 
499	44 
500	38 
501	29 
502	21 
503	58 
504	9 
505	9 
506	20 
507	42 
508	29 
509	14 
510	44 
511	9 
512	32 
513	12 
514	30 
515	50 
516	15 
517	11 
518	50 
519	55 
520	13 
521	10 
522	14 
523	57 
524	9 
525	48 
526	38 
527	54 
528	53 
529	43 
530	20 
531	25 
532	11 
533	42 
534	35 
535	12 
536	49 
537	32 
538	51 
539	40 
540	12 
541	3 
542	10 
543	55 
544	20 
545	14 
546	47 
547	51 
548	34 
549	8 
550	30 
551	4 
552	32 
553	4 
554	42 
555	12 
556	50 
557	37 
558	47 
559	58 
560	57 
561	30 
562	2 
563	26 
564	22 
565	37 
566	10 
567	28 
568	30 
569	6 
570	36 
571	2 
572	49 
573	15 
574	2 
575	37 
576	33 
577	34 
578	13 
579	8 
580	54 
581	14 
582	16 
583	11 
584	10 
585	53 
586	54 
587	29 
588	6 
589	43 
590	51 
591	15 
592	6 
593	4 
594	39 
595	13 
596	34 
597	49 
598	6 
599	39 
600	6 
601	9 
602	3 
603	12 
604	44 
605	38 
606	16 
607	11 
608	19 
609	16 
610	27 
611	1 
612	51 
613	58 
614	51 
615	29 
616	7 
617	49 
618	12 
619	34 
620	29 
621	32 
622	26 
623	21 
624	55 
625	4 
626	23 
627	1 
628	49 
629	57 
630	45 
631	11 
632	33 
633	34 
634	41 
635	18 
636	24 
637	32 
638	53 
639	37 
640	16 
641	33 
642	4 
643	36 
644	49 
645	36 
646	55 
647	9 
648	29 
649	4 
650	49 
651	14 
652	6 
653	26 
654	44 
655	43 
656	22 
657	42 
658	54 
659	42 
660	57 
661	13 
662	48 
663	32 
664	38 
665	13 
666	57 
667	35 
668	32 
669	18 
670	9 
671	6 
672	36 
673	14 
674	42 
675	32 
676	43 
677	2 
678	27 
679	31 
680	27 
681	54 
682	17 
683	34 
684	6 
685	31 
686	4 
687	56 
688	45 
689	49 
690	25 
691	49 
692	47 
693	14 
694	56 
695	18 
696	12 
697	12 
698	55 
699	39 
700	32 
701	14 
702	58 
703	7 
704	49 
705	10 
706	55 
707	57 
708	34 
709	55 
710	30 
711	12 
712	31 
713	50 
714	12 
715	14 
716	15 
717	18 
718	36 
719	19 
720	34 
