1	11 
2	10 
3	28 
4	22 
5	23 
6	20 
7	28 
8	17 
9	6 
10	23 
11	21 
12	5 
13	13 
14	11 
15	13 
16	15 
17	16 
18	27 
19	6 
20	1 
21	9 
22	16 
23	2 
24	4 
25	10 
26	12 
27	8 
28	6 
29	7 
30	27 
31	12 
32	6 
33	23 
34	22 
35	27 
36	17 
37	1 
38	15 
39	7 
40	25 
41	22 
42	11 
43	11 
44	23 
45	13 
46	17 
47	9 
48	19 
49	23 
50	15 
51	8 
52	17 
53	14 
54	22 
55	21 
56	4 
57	12 
58	23 
59	15 
60	20 
61	13 
62	9 
63	26 
64	6 
65	10 
66	17 
67	28 
68	19 
69	19 
70	8 
71	8 
72	3 
73	2 
74	11 
75	9 
76	20 
77	18 
78	15 
79	2 
80	25 
81	2 
82	24 
83	4 
84	2 
85	27 
86	16 
87	11 
88	15 
89	17 
90	21 
91	11 
92	28 
93	5 
94	21 
95	12 
96	27 
97	1 
98	21 
99	24 
100	14 
101	18 
102	26 
103	18 
104	2 
105	19 
106	15 
107	6 
108	24 
109	7 
110	21 
111	6 
112	15 
113	19 
114	18 
115	7 
116	27 
117	10 
118	17 
119	28 
120	11 
121	24 
122	27 
123	16 
124	18 
125	24 
126	19 
127	13 
128	11 
129	23 
130	25 
131	24 
132	20 
133	14 
134	17 
135	2 
136	10 
137	3 
138	12 
139	8 
140	27 
141	8 
142	11 
143	22 
144	3 
145	12 
146	5 
147	26 
148	4 
149	14 
150	1 
151	21 
152	26 
153	23 
154	14 
155	24 
156	3 
157	6 
158	7 
159	3 
160	8 
161	18 
162	16 
163	1 
164	17 
165	11 
166	23 
167	15 
168	4 
169	28 
170	24 
171	13 
172	12 
173	2 
174	1 
175	21 
176	8 
177	6 
178	13 
179	14 
180	10 
181	13 
182	9 
183	6 
184	3 
185	26 
186	23 
187	4 
188	23 
189	7 
190	8 
191	20 
192	1 
193	17 
194	20 
195	23 
196	15 
197	24 
198	3 
199	27 
200	8 
201	15 
202	15 
203	25 
204	7 
205	27 
206	11 
207	26 
208	20 
209	23 
210	18 
211	25 
212	18 
213	1 
214	2 
215	4 
216	18 
217	11 
218	2 
219	5 
220	14 
221	28 
222	6 
223	15 
224	27 
225	16 
226	14 
227	27 
228	15 
229	7 
230	27 
231	13 
232	26 
233	22 
234	4 
235	13 
236	17 
237	16 
238	9 
239	21 
240	25 
241	26 
242	9 
243	7 
244	15 
245	22 
246	26 
247	15 
248	3 
249	27 
250	22 
251	20 
252	10 
253	2 
254	23 
255	26 
256	16 
257	10 
258	17 
259	4 
260	22 
261	17 
262	19 
263	5 
264	21 
265	15 
266	28 
267	14 
268	18 
269	5 
270	7 
271	10 
272	14 
273	2 
274	8 
275	4 
276	7 
277	9 
278	7 
279	10 
280	15 
281	20 
282	21 
283	10 
284	15 
285	17 
286	11 
287	19 
288	28 
289	25 
290	8 
291	6 
292	17 
293	12 
294	10 
295	24 
296	8 
297	21 
298	2 
299	22 
300	17 
301	23 
302	20 
303	16 
304	3 
305	11 
306	3 
307	14 
308	8 
309	16 
310	25 
311	16 
312	23 
313	3 
314	24 
315	26 
316	22 
317	22 
318	26 
319	10 
320	20 
321	10 
322	9 
323	17 
324	24 
325	12 
326	13 
327	16 
328	17 
329	28 
330	13 
331	17 
332	24 
333	16 
334	12 
335	27 
336	7 
337	18 
338	27 
339	20 
340	11 
341	13 
342	10 
343	3 
344	3 
345	15 
346	11 
347	8 
348	12 
349	14 
350	6 
351	2 
352	24 
353	4 
354	14 
355	16 
356	17 
357	5 
358	10 
359	23 
360	3 
361	16 
362	4 
363	3 
364	12 
365	2 
366	25 
367	16 
368	9 
369	17 
370	5 
371	22 
372	4 
373	2 
374	26 
375	14 
376	21 
377	14 
378	13 
379	27 
380	25 
381	22 
382	19 
383	9 
384	1 
385	5 
386	5 
387	11 
388	16 
389	14 
390	2 
391	9 
392	26 
393	26 
394	12 
395	5 
396	6 
397	4 
398	23 
399	19 
400	19 
401	23 
402	20 
403	23 
404	20 
405	17 
406	26 
407	7 
408	10 
409	11 
410	5 
411	4 
412	19 
413	17 
414	27 
415	10 
416	2 
417	17 
418	16 
419	28 
420	26 
421	2 
422	11 
423	9 
424	21 
