1	586	1.72636
1	691	1.98291
1	776	3.20899
1	828	2.7536
1	860	3.33178
1	865	3.66445
1	966	3.21546
2	473	3.64829
2	514	0.264998
2	922	2.76818
2	952	2.86093
2	960	3.226
2	963	3.3751
2	981	4.17404
3	92	0.508492
3	469	1.83105
3	547	1.54172
3	600	2.67656
3	698	2.71416
3	800	3.96272
3	901	4.97519
4	143	0.50726
4	183	2.26274
4	721	2.47278
4	773	2.95347
4	817	3.09847
4	872	3.82086
4	891	3.81538
5	209	0.409516
5	728	0.703298
5	883	2.09533
5	926	3.48615
5	978	4.2984
5	982	4.36611
5	989	4.79623
6	194	1.60141
6	404	1.84391
6	622	1.00207
6	666	2.83372
6	671	2.97866
6	763	3.47056
6	813	3.93992
7	600	0.920152
7	735	1.30271
7	752	1.84261
7	801	2.21687
7	857	2.7052
7	947	3.67751
7	958	4.00314
8	443	0.918008
8	633	2.04686
8	793	2.95982
8	805	2.89624
8	837	3.35387
8	903	3.74906
8	906	4.09826
9	851	0.649294
9	870	0.637352
9	961	2.63458
9	965	2.71673
9	972	3.07696
9	984	3.41866
9	985	3.54991
10	96	1.85203
10	166	0.0231194
10	878	1.81152
10	962	3.06189
10	978	3.73793
10	982	3.80564
10	989	4.23577
11	55	0.417855
11	664	2.00602
11	799	2.97931
11	842	3.55833
11	864	3.49388
11	924	4.21289
11	952	2.71298
12	357	0.642349
12	607	1.91515
12	704	2.21056
12	747	2.45154
12	802	2.76384
12	836	3.34243
12	847	3.34243
13	691	0.926013
13	700	0.355762
13	788	1.33887
13	824	1.7318
13	974	4.27549
13	977	4.36424
13	980	4.6021
14	91	0.977231
14	439	1.07839
14	569	1.28334
14	753	2.1459
14	828	2.89148
14	865	3.80232
14	943	4.48982
15	485	0.363097
15	816	1.32807
15	885	2.36342
15	974	4.06614
15	977	4.15489
15	980	4.39275
15	983	3.0151
16	491	3.64829
16	853	2.00691
16	886	2.20092
16	944	3.27169
16	979	4.48165
16	983	4.71969
16	985	1.2228
17	827	0.119527
17	907	1.86115
17	940	1.45989
17	991	3.63688
17	995	3.69768
17	997	3.96533
17	1000	3.90994
18	526	4.15692
18	627	2.19182
18	655	1.87857
18	742	2.3598
18	756	2.59051
18	837	3.44322
18	920	4.20443
19	406	3.16228
19	849	0.839929
19	909	2.02017
19	961	3.00959
19	965	3.09174
19	984	3.79367
19	985	3.92492
20	249	2.26274
20	868	2.16037
20	880	2.31297
20	898	2.81155
20	908	2.78559
20	925	3.10623
20	955	3.49164
21	383	0.644894
21	679	2.14809
21	720	2.21579
21	783	4.04815
21	871	3.82327
21	897	3.7885
21	921	4.04765
22	197	2.26274
22	827	0.10286
22	988	2.99889
22	990	3.27284
22	991	3.31787
22	995	3.37867
22	997	3.64632
23	416	0.256151
23	640	0.54032
23	716	1.78711
23	809	2.26951
23	892	3.62789
23	919	3.724
23	971	4.46326
24	747	1.15466
24	894	0.928549
24	957	2.05267
24	970	2.36746
24	993	3.68647
24	994	3.75777
24	998	3.87565
25	308	2.7
25	882	1.97135
25	922	2.42697
25	952	2.51972
25	960	2.88479
25	963	3.03389
25	981	3.83283
26	615	1.36345
26	792	2.11039
26	797	2.50917
26	840	2.52986
26	914	3.53873
26	916	3.40597
26	934	3.71991
27	703	0.976839
27	772	1.90487
27	807	2.58312
27	942	1.45623
27	950	3.59272
27	956	3.76712
27	959	3.84351
28	686	0.177413
28	909	1.55595
28	961	2.54538
28	965	2.62752
28	972	2.98775
28	984	3.32945
28	985	3.4607
29	270	0.46321
29	460	1.1758
29	464	1.50649
29	580	4.68722
29	821	3.94105
29	859	4.35245
29	939	5.22918
30	199	0.468105
30	230	0.858191
30	655	1.83827
30	660	1.8811
30	837	3.40292
30	920	4.16412
30	930	4.05543
31	765	1.63912
31	835	2.64648
31	852	2.22837
31	914	3.34124
31	916	3.20848
31	938	3.60469
31	958	3.05616
32	650	0.191467
32	851	0.997318
32	890	1.42035
32	961	2.98261
32	972	3.42498
32	984	3.76668
32	985	3.89793
33	232	2.26274
33	769	0.244906
33	878	2.02663
33	896	1.97725
33	978	3.95304
33	982	4.02075
33	989	4.45087
34	371	0.179072
34	773	2.28142
34	810	2.44523
34	817	2.42643
34	872	3.14882
34	884	3.04405
34	891	3.14334
35	140	0.699691
35	434	0.657309
35	627	1.88877
35	740	2.43366
35	846	3.29514
35	920	3.90137
35	930	3.79267
36	46	0.228378
36	609	1.91135
36	620	1.87148
36	806	3.02181
36	903	4.22225
36	966	5.41284
36	999	2.13868
37	571	0.117038
37	855	2.13069
37	880	2.4183
37	887	2.51504
37	898	2.91687
37	923	2.97338
37	955	3.59697
38	310	2.7
38	495	0.177333
38	935	2.54719
38	944	2.59254
38	975	3.52014
38	979	3.8025
38	983	4.04054
39	229	0.264818
39	542	0.799871
39	577	0.992793
39	787	2.69974
39	826	3.33394
39	912	4.21042
39	939	4.36671
40	435	1.77681
40	504	3.64829
40	555	2.43722
40	626	2.7726
40	688	2.73164
40	751	3.44485
40	768	3.50508
41	555	0.234948
41	665	1.27716
41	678	2.04141
41	817	2.82319
41	872	3.54558
41	884	3.4408
41	891	3.5401
42	286	0.26355
42	533	0.405261
42	691	1.92921
42	739	2.04474
42	889	3.56028
42	904	4.16677
42	943	4.29825
43	387	1.84799
43	409	1.63333
43	422	1.06578
43	576	4.68722
43	663	2.0729
43	865	4.68027
43	943	5.36777
44	398	0.022175
44	812	0.361286
44	881	1.62013
44	962	3.01846
44	978	3.69451
44	982	3.76222
44	989	4.19234
45	774	0.596868
45	885	1.9873
45	931	2.59904
45	974	3.69001
45	977	3.77876
45	980	4.01662
45	990	3.41491
46	36	0.228378
46	443	0.40901
46	789	2.49488
46	805	2.38724
46	856	3.12883
46	906	3.58926
46	966	4.43066
47	242	0.429314
47	689	0.873822
47	871	2.77862
47	897	2.74385
47	921	3.003
47	933	3.24276
47	948	3.59697
48	382	0.712563
48	727	1.66387
48	733	2.03281
48	744	1.9496
48	829	3.01446
48	862	3.46963
48	917	3.82534
49	584	0.100615
49	624	0.0711864
49	702	1.78665
49	962	3.4765
49	978	4.15254
49	982	4.22025
49	989	4.65038
50	202	0.230964
50	508	0.0859209
50	709	0.0442551
50	886	2.37891
50	975	4.37727
50	979	4.65964
50	983	4.89768
51	290	0.101469
51	516	0.381782
51	807	2.53226
51	875	2.60191
51	950	3.54186
51	956	3.71626
51	959	3.79265
52	497	0.125261
52	585	1.1604
52	633	1.66815
52	750	2.17475
52	856	3.25912
52	906	3.71955
52	966	4.56096
53	621	1.00025
53	766	1.69076
53	866	3.15533
53	888	3.16154
53	913	3.60747
53	942	4.05299
53	989	3.62005
54	69	1.85203
54	233	0.402215
54	810	2.90767
54	817	2.88887
54	861	3.35739
54	884	3.50649
54	891	3.60578
55	11	0.417855
55	282	1.17437
55	474	1.72395
55	673	2.30187
55	842	4.25397
55	864	4.18953
55	924	4.90853
56	899	0.144859
56	957	1.65694
56	970	1.97174
56	987	2.76232
56	993	3.29074
56	994	3.36205
56	998	3.47993
57	580	0.378942
57	715	0.85662
57	835	2.49965
57	895	2.90525
57	914	3.19441
57	934	3.3756
57	938	3.45787
58	760	0.583187
58	769	0.550343
58	941	4.25263
58	962	3.23683
58	978	3.91288
58	982	3.98058
58	989	4.41071
59	736	3.39439
59	808	1.12313
59	869	1.65174
59	935	2.77859
59	944	2.82395
59	979	4.03391
59	983	4.27195
60	76	1.28749
60	471	0.982972
60	598	2.69127
60	666	2.70034
60	671	2.84529
60	763	3.33718
60	813	3.80654
61	689	2.63184
61	839	1.06388
61	885	1.89392
61	931	2.50566
61	974	3.59663
61	977	3.68538
61	980	3.92324
62	440	0.107937
62	531	1.78618
62	637	1.08089
62	871	3.49314
62	921	3.71753
62	933	3.95729
62	948	4.3115
63	819	0.0240032
63	844	0.842456
63	910	1.36404
63	976	3.1199
63	986	3.62315
63	996	3.68322
63	999	4.02538
64	441	0.061344
64	849	0.865176
64	890	1.47259
64	961	3.03484
64	972	3.47721
64	984	3.81891
64	985	3.95017
65	843	1.10931
65	879	1.60144
65	882	2.13458
65	922	2.5902
65	937	2.55433
65	952	2.68295
65	981	3.99606
66	499	0.62855
66	585	1.37791
66	644	1.17288
66	805	2.73504
66	806	2.38743
66	903	3.58787
66	966	4.77846
67	419	0.954151
67	582	4.68722
67	752	1.99365
67	801	2.36791
67	901	3.36983
67	947	3.82856
67	958	4.15418
68	708	1.61087
68	733	1.91222
68	818	2.65137
68	862	3.34904
68	876	3.44004
68	917	3.70476
68	923	1.25742
69	54	1.85203
69	657	1.54248
69	794	2.12772
69	818	2.72837
69	829	2.97087
69	876	3.51704
69	917	3.78175
70	347	1.27783
70	616	1.49631
70	703	2.18597
70	728	7.63675
70	772	3.11399
70	807	3.79225
70	950	4.80185
71	772	1.41678
71	784	1.25256
71	807	2.09503
71	875	2.16469
71	950	3.10464
71	956	3.27904
71	959	3.35543
72	363	1.47601
72	463	1.88708
72	632	2.69588
72	719	3.2897
72	749	3.39596
72	831	4.74204
72	838	3.92376
73	273	0.408245
73	690	0.876033
73	716	1.34582
73	892	3.1866
73	919	3.28271
73	929	3.54684
73	971	4.02197
74	409	0.414315
74	582	0.8729
74	739	1.89524
74	776	3.00579
74	811	2.31394
74	904	4.01727
74	943	4.14875
75	182	0.92858
75	614	1.70861
75	637	1.75763
75	689	2.26508
75	718	2.49324
75	726	3.12084
75	921	4.39426
76	60	1.28749
76	339	2.04667
76	594	2.94439
76	603	2.79811
76	763	3.56112
76	813	4.03048
76	892	2.87207
77	585	4.68722
77	858	1.9503
77	900	2.53084
77	918	2.8745
77	941	3.10422
77	945	3.10422
77	946	3.10422
78	783	0.454288
78	808	1.36205
78	828	1.0247
78	935	3.01751
78	944	3.06287
78	979	4.27283
78	983	4.51087
79	459	0.523157
79	523	2.25826
79	669	1.91865
79	681	1.84158
79	773	1.89351
79	919	4.69363
79	971	5.43289
80	211	1.87249
80	380	1.7034
80	618	2.45055
80	626	2.93213
80	688	2.89117
80	751	3.60438
80	768	3.66461
81	513	1.10201
81	523	1.1472
81	631	1.02225
81	716	1.64568
81	919	3.58257
81	929	3.8467
81	971	4.32183
82	781	0.594526
82	902	2.08605
82	905	2.49705
82	907	2.25162
82	949	2.84033
82	954	3.03736
82	967	3.36458
83	755	0.948564
83	877	0.341217
83	951	1.46633
83	987	3.01665
83	993	3.54508
83	994	3.61638
83	998	3.73427
84	365	1.96387
84	494	1.10607
84	669	2.25181
84	716	3.0899
84	798	3.32594
84	892	4.93067
84	916	2.63546
85	230	1.7119
85	379	1.29011
85	396	3.16228
85	428	1.96533
85	434	1.77377
85	920	5.01783
85	930	4.90913
86	100	1.85203
86	973	2.02518
86	988	2.55486
86	991	2.87384
86	995	2.93464
86	997	3.20229
86	1000	3.1469
87	387	1.3888
87	573	1.48391
87	586	2.28299
87	753	2.56466
87	879	2.77549
87	889	4.17061
87	904	4.7771
88	639	0.0441766
88	785	0.104145
88	853	1.58624
88	935	2.80566
88	975	3.77861
88	979	4.06098
88	983	4.29902
89	118	0.64887
89	285	0.915268
89	356	1.29909
89	609	1.93252
89	750	3.04781
89	805	3.3906
89	966	5.43401
90	376	0.765533
90	722	2.2682
90	823	2.82938
90	842	3.40502
90	864	3.34057
90	870	3.61218
90	924	4.05958
91	14	0.977231
91	286	0.094691
91	753	1.61193
91	860	2.93568
91	865	3.26835
91	904	3.82437
91	943	3.95585
92	3	0.508492
92	764	2.03143
92	770	1.8584
92	857	2.83612
92	901	3.34971
92	947	3.80844
92	958	4.13407
93	596	1.79844
93	607	2.17426
93	704	2.46966
93	802	3.02295
93	836	3.60154
93	847	3.60153
93	858	1.63289
94	297	0.51844
94	564	1.21759
94	591	1.51468
94	697	2.34015
94	799	3.08825
94	842	3.66727
94	924	4.32183
95	615	2.06802
95	715	1.9055
95	765	2.54118
95	780	2.84606
95	848	3.35346
95	895	3.95412
95	995	4.81962
96	10	1.85203
96	338	0.397619
96	623	2.10706
96	655	2.43637
96	742	2.91761
96	846	4.156
96	930	4.65353
97	384	0.642921
97	673	1.18828
97	809	4.9541
97	868	2.96306
97	923	3.67074
97	925	3.90892
97	955	4.29433
98	648	1.72582
98	697	2.02681
98	799	2.77491
98	823	2.77829
98	842	3.35393
98	924	4.00849
98	926	3.48615
99	551	1.42334
99	781	0.89632
99	905	2.79885
99	932	2.82874
99	949	3.14212
99	954	3.33915
99	967	3.66637
100	86	1.85203
100	154	0.338673
100	349	0.735497
100	667	3.02952
100	766	2.81977
100	913	4.73648
100	953	5.00822
101	642	0.323404
101	742	3.61302
101	900	2.85622
101	918	3.19989
101	941	3.4296
101	945	3.4296
101	946	3.4296
102	669	6.4
102	676	0.830296
102	819	0.904281
102	976	3.23507
102	992	3.77143
102	996	3.79839
102	999	4.14055
103	268	0.0690656
103	815	1.4613
103	900	2.90708
103	918	3.25075
103	941	3.48046
103	945	3.48046
103	946	3.48046
104	273	0.905462
104	390	0.402571
104	478	1.27737
104	775	3.57401
104	919	4.35978
104	929	4.62391
104	971	5.09904
105	702	1.89269
105	744	1.78928
105	818	2.61165
105	862	3.30931
105	876	3.40031
105	888	6.98412
105	917	3.66503
106	808	0.914275
106	853	1.35031
106	869	1.44288
106	886	1.54432
106	975	3.54269
106	979	3.82505
106	983	4.06309
107	738	0.0865491
107	778	0.149776
107	909	2.06889
107	961	3.05831
107	972	3.50069
107	984	3.84239
107	985	3.97364
108	803	1.41692
108	902	2.4175
108	911	2.60056
108	949	3.17178
108	954	3.36881
108	967	3.69603
108	994	1.2604
109	407	0.719697
109	768	3.71697
109	770	2.29244
109	821	2.74521
109	826	3.00057
109	912	3.87706
109	939	4.03334
110	424	1.34266
110	648	1.64384
110	664	1.71964
110	722	2.13512
110	799	2.69293
110	864	3.2075
110	924	3.92651
111	536	0.0556063
111	650	0.129192
111	738	0.0888642
111	965	3.64133
111	972	4.00156
111	984	4.34326
111	985	4.47451
112	686	0.881766
112	886	1.29861
112	935	2.32402
112	944	2.36938
112	975	3.29698
112	979	3.57934
112	983	3.81738
113	534	0.504306
113	793	4.44257
113	794	2.19582
113	829	3.03898
113	862	3.49414
113	876	3.58514
113	917	3.84986
114	608	0.386136
114	732	1.34654
114	918	3.56162
114	929	1.83436
114	941	3.79134
114	945	3.79134
114	946	3.79134
115	407	0.984341
115	653	1.42198
115	770	2.55708
115	826	3.26522
115	912	4.1417
115	939	4.29799
115	993	3.11924
116	205	0.251513
116	428	1.13656
116	837	3.42786
116	846	3.58283
116	920	4.18906
116	930	4.08036
116	948	2.59449
117	296	2.7
117	529	0.180201
117	741	0.427806
117	952	3.46701
117	960	3.83208
117	963	3.98118
117	981	4.78012
118	89	0.64887
118	413	0.40385
118	443	1.03149
118	789	3.11736
118	806	2.6621
118	856	3.75131
118	966	5.05314
119	636	0.851964
119	723	2.12602
119	764	2.06874
119	822	2.3434
119	901	3.38702
119	947	3.84575
119	958	4.17137
120	128	0.765716
120	681	6.4
120	776	2.63395
120	860	2.75675
120	865	3.08941
120	904	3.64544
120	943	3.77692
121	712	0.195041
121	781	1.03536
121	874	2.25046
121	905	2.93789
121	932	2.96778
121	954	3.47819
121	967	3.80541
122	578	1.18706
122	721	2.84951
122	740	2.57706
122	743	2.13738
122	837	3.28356
122	846	3.43853
122	920	4.04477
123	762	2.44781
123	940	1.04948
123	969	2.15729
123	990	3.18145
123	995	3.28727
123	997	3.55492
123	1000	3.49953
124	761	0.98277
124	858	2.25991
124	918	3.18411
124	941	3.41383
124	945	3.41383
124	946	3.41383
124	965	0.96024
125	554	0.137471
125	874	1.93168
125	905	2.61911
125	907	2.37367
125	949	2.96239
125	954	3.15941
125	967	3.48663
126	262	1.78477
126	657	1.18887
126	702	1.6558
126	818	2.37476
126	862	3.07243
126	876	3.16343
126	917	3.42814
127	432	0.350317
127	788	1.33984
127	841	1.73324
127	974	4.27647
127	977	4.36522
127	980	4.60307
127	990	3.41491
128	120	0.765716
128	739	1.26952
128	776	2.38007
128	860	2.50286
128	865	2.83552
128	904	3.39155
128	943	3.52303
129	188	0.223282
129	315	2.7
129	760	0.64822
129	962	3.30186
129	978	3.97791
129	982	4.04562
129	989	4.47574
130	240	1.26309
130	496	1.64595
130	515	1.94568
130	626	2.54893
130	674	2.76187
130	751	3.22118
130	768	3.28141
131	661	0.314644
131	712	0.84409
131	772	3.35672
131	905	3.58694
131	907	3.3415
131	954	4.12724
131	967	4.45446
132	281	1.98895
132	594	2.59958
132	603	2.4533
132	671	2.72442
132	763	3.21632
132	813	3.68568
132	992	2.61118
133	307	0.930849
133	377	0.919147
133	493	1.92902
133	690	2.54487
133	695	2.97892
133	913	4.81921
133	953	5.09094
134	261	1.02494
134	319	2.7
134	452	0.887716
134	856	3.22052
134	903	3.33175
134	906	3.68095
134	966	4.52235
135	513	1.80371
135	572	1.31376
135	669	1.50929
135	809	2.82978
135	892	4.18816
135	922	1.34249
135	971	5.02353
136	252	0.207582
136	279	0.558519
136	777	1.52135
136	820	1.88038
136	879	2.88563
136	960	4.33221
136	981	5.28025
137	343	1.16354
137	360	1.77848
137	463	1.59386
137	632	2.40266
137	719	2.99649
137	749	3.10274
137	838	3.63055
138	765	1.71259
138	780	2.01747
138	835	2.71994
138	853	2.96162
138	895	3.12553
138	914	3.4147
138	938	3.67815
139	476	0.187293
139	772	1.59433
139	807	2.27259
139	875	2.34224
139	950	3.28219
139	956	3.45659
139	959	3.53298
140	35	0.699691
140	224	1.47682
140	327	2.7
140	458	2.47519
140	660	3.27511
140	756	3.94422
140	837	4.79693
141	725	1.34837
141	748	1.26696
141	772	2.22061
141	784	2.05639
141	807	2.89886
141	875	2.96852
141	950	3.90847
142	217	1.62423
142	753	0.983603
142	860	2.30735
142	865	2.64002
142	889	2.58955
142	904	3.19604
142	943	3.32752
143	4	0.50726
143	710	1.59886
143	721	2.0598
143	797	2.42297
143	873	3.37388
143	884	3.3031
143	891	3.4024
144	168	2.26274
144	304	1.43603
144	343	1.63283
144	683	3.21491
144	693	2.81898
144	719	3.46578
144	838	4.09984
145	190	2.26274
145	334	0.434934
145	835	3.06092
145	840	2.74681
145	848	2.86585
145	916	3.62292
145	934	3.93687
146	410	1.19154
146	443	3.16228
146	607	2.35747
146	643	2.3437
146	802	3.20615
146	836	3.78475
146	847	3.78474
147	448	0.693378
147	603	4.68722
147	927	2.01585
147	986	3.36858
147	992	3.40169
147	996	3.42865
147	999	3.77081
148	699	0.691668
148	899	0.444463
148	936	1.43887
148	987	3.06192
148	993	3.59035
148	994	3.66165
148	998	3.77953
149	354	0.208171
149	480	1.22774
149	667	2.66431
149	695	2.53099
149	723	3.33842
149	745	2.77317
149	888	3.92534
150	479	0.972267
150	762	1.67933
150	855	2.6567
150	857	5.82601
150	923	3.49939
150	925	3.73756
150	955	4.12298
151	175	0.640212
151	474	1.70146
151	551	2.36912
151	697	2.90436
151	798	3.11856
151	864	4.16704
151	924	4.88605
152	420	0.0684528
152	758	0.197479
152	926	1.90655
152	986	3.50443
152	992	3.53754
152	996	3.5645
152	999	3.90666
153	759	0.203857
153	812	0.909144
153	873	1.69329
153	896	2.26657
153	978	4.24237
153	982	4.31008
153	989	4.7402
154	100	0.338673
154	512	2.55726
154	695	1.94603
154	723	2.75346
154	888	3.34038
154	942	4.23182
154	953	4.05804
155	605	0.0277296
155	710	1.72249
155	803	1.93098
155	902	2.93156
155	949	3.68584
155	954	3.88287
155	967	4.21009
156	198	1.26249
156	304	1.83918
156	430	2.17059
156	614	5.23832
156	632	3.2751
156	683	3.61805
156	838	4.50298
157	528	0.120398
157	650	0.136464
157	830	1.33553
157	851	2.22156
157	909	3.21743
157	972	4.64923
157	984	4.99092
158	270	0.193589
158	628	1.34455
158	653	1.50725
158	770	2.64236
158	787	2.7163
158	826	3.35049
158	912	4.22698
158	939	4.38326
159	184	1.1673
159	224	2.26274
159	360	2.21081
159	683	3.17796
159	693	2.78203
159	719	3.42882
159	749	3.53508
159	838	4.06288
160	274	0.23789
160	457	3.64829
160	601	0.934693
160	703	1.84866
160	875	3.5246
160	950	4.46454
160	956	4.63894
160	959	4.71533
161	322	2.7
161	581	0.333035
161	658	1.01555
161	761	1.90432
161	918	4.10566
161	941	4.33538
161	945	4.33538
161	946	4.33538
162	749	3.13691
162	940	1.28574
162	969	2.39355
162	973	2.61408
162	990	3.41771
162	991	3.46274
162	995	3.52353
162	1000	3.7358
163	348	2.7
163	762	1.39073
163	880	2.6557
163	887	2.75244
163	898	3.15427
163	908	3.12832
163	925	3.44896
163	955	3.83437
164	258	0.598439
164	633	1.96965
164	793	2.88262
164	805	2.81904
164	856	3.56063
164	903	3.67186
164	966	4.86246
164	980	2.43566
165	439	0.819278
165	610	1.09183
165	776	3.08775
165	813	1.95736
165	865	3.54321
165	889	3.49274
165	904	4.09924
165	943	4.23071
166	10	0.0231194
166	254	0.2012
166	878	2.44524
166	881	2.29727
166	896	2.39586
166	962	3.6956
166	982	4.43936
166	989	4.86948
167	345	0.108195
167	707	0.607369
167	783	1.36096
