1	81 
2	142 
3	279 
4	209 
5	453 
6	268 
7	431 
8	52 
9	103 
10	325 
11	395 
12	450 
13	97 
14	431 
15	376 
16	225 
17	406 
18	29 
19	335 
20	1 
21	454 
22	405 
23	128 
24	280 
25	91 
26	1 
27	208 
28	291 
29	61 
30	111 
31	338 
32	162 
33	344 
34	357 
35	9 
36	180 
37	366 
38	58 
39	3 
40	275 
41	294 
42	111 
43	52 
44	50 
45	384 
46	349 
47	291 
48	421 
49	322 
50	274 
51	429 
52	447 
53	4 
54	457 
55	221 
56	288 
57	296 
58	77 
59	2 
60	167 
61	99 
62	134 
63	412 
64	404 
65	214 
66	196 
67	167 
68	281 
69	191 
70	420 
71	373 
72	155 
73	22 
74	416 
75	325 
76	328 
77	229 
78	174 
79	202 
80	389 
81	385 
82	248 
83	165 
84	153 
85	239 
86	109 
87	429 
88	311 
89	172 
90	143 
91	220 
92	373 
93	418 
94	414 
95	391 
96	103 
97	332 
98	32 
99	293 
100	331 
101	193 
102	195 
103	441 
104	373 
105	357 
106	353 
107	178 
108	410 
109	45 
110	23 
111	95 
112	325 
113	337 
114	66 
115	426 
116	31 
117	429 
118	292 
119	90 
120	444 
121	312 
122	26 
123	355 
124	204 
125	238 
126	292 
127	257 
128	51 
129	358 
130	155 
131	187 
132	37 
133	6 
134	240 
135	208 
136	240 
137	122 
138	33 
139	130 
140	45 
141	442 
142	16 
143	13 
144	326 
145	223 
146	8 
147	390 
148	33 
149	27 
150	141 
151	292 
152	439 
153	442 
154	321 
155	55 
156	273 
157	55 
158	289 
159	13 
160	417 
161	68 
162	230 
163	338 
164	180 
165	66 
166	218 
167	6 
168	302 
169	124 
170	120 
171	297 
172	203 
173	12 
174	423 
175	82 
176	357 
177	424 
178	365 
179	141 
180	392 
181	42 
182	100 
183	207 
184	244 
185	343 
186	177 
187	309 
188	455 
189	67 
190	203 
191	307 
192	189 
193	191 
194	19 
195	331 
196	152 
197	227 
198	20 
199	147 
200	79 
201	234 
202	47 
203	274 
204	33 
205	175 
206	207 
207	6 
208	325 
209	204 
210	318 
211	159 
212	84 
213	207 
214	276 
215	362 
216	229 
217	363 
218	271 
219	106 
220	65 
221	57 
222	389 
223	22 
224	60 
225	391 
226	39 
227	45 
228	128 
229	231 
230	412 
231	35 
232	425 
233	263 
234	285 
235	452 
236	243 
237	265 
238	174 
239	79 
240	297 
241	32 
242	103 
243	252 
244	319 
245	254 
246	98 
247	152 
248	269 
249	315 
250	330 
251	395 
252	265 
253	389 
254	388 
255	352 
256	347 
257	406 
258	381 
259	319 
260	272 
261	28 
262	146 
263	177 
264	270 
265	70 
266	114 
267	334 
268	423 
269	40 
270	212 
271	412 
272	123 
273	429 
274	118 
275	382 
276	136 
277	400 
278	243 
279	172 
280	267 
281	319 
282	214 
283	255 
284	11 
285	88 
286	272 
287	265 
288	141 
289	344 
290	367 
291	261 
292	158 
293	424 
294	313 
295	263 
296	331 
297	23 
298	316 
299	123 
300	29 
301	177 
302	383 
303	240 
304	237 
305	404 
306	78 
307	34 
308	291 
309	128 
310	50 
311	186 
312	161 
313	8 
314	219 
315	310 
316	231 
317	151 
318	421 
319	44 
320	262 
321	10 
322	129 
323	249 
324	56 
325	342 
326	168 
327	173 
328	250 
329	198 
330	326 
331	121 
332	368 
333	97 
334	298 
335	278 
336	81 
337	437 
338	47 
339	274 
340	173 
341	223 
342	59 
343	373 
344	304 
345	194 
346	91 
347	153 
348	222 
349	232 
350	238 
351	17 
352	106 
353	442 
354	78 
355	217 
356	449 
357	243 
358	57 
359	46 
360	297 
361	359 
362	254 
363	265 
364	215 
365	210 
366	98 
367	435 
368	426 
369	176 
370	12 
371	368 
372	303 
373	117 
374	72 
375	88 
376	172 
377	170 
378	424 
379	208 
380	310 
381	335 
382	440 
383	180 
384	201 
385	156 
386	149 
387	446 
388	313 
389	97 
390	281 
391	224 
392	338 
393	154 
394	225 
395	223 
396	118 
397	324 
398	364 
399	226 
400	34 
401	70 
402	82 
403	281 
404	9 
405	423 
406	291 
407	137 
408	365 
409	296 
410	453 
411	315 
412	432 
413	176 
414	406 
415	343 
416	239 
417	187 
418	115 
419	351 
420	367 
421	161 
422	383 
423	237 
424	286 
425	445 
426	39 
427	162 
428	260 
429	53 
430	128 
431	406 
432	354 
433	166 
434	225 
435	310 
436	404 
437	320 
438	340 
439	159 
440	313 
441	312 
442	97 
443	46 
444	244 
445	289 
446	13 
447	381 
448	160 
449	234 
450	296 
451	59 
452	450 
453	300 
454	433 
455	103 
456	413 
457	185 
458	187 
459	110 
460	204 
461	445 
462	436 
463	184 
464	242 
465	317 
466	268 
467	126 
468	108 
469	229 
470	370 
471	366 
472	23 
473	401 
474	309 
475	96 
476	260 
477	246 
478	135 
479	143 
480	249 
481	418 
482	98 
483	48 
484	54 
485	254 
486	21 
487	341 
488	194 
489	264 
490	111 
491	52 
492	93 
493	245 
494	280 
495	187 
496	283 
497	31 
498	3 
499	231 
500	46 
501	14 
502	8 
503	343 
504	15 
505	377 
506	24 
507	307 
508	179 
509	161 
510	91 
511	22 
512	411 
513	123 
514	417 
515	352 
516	88 
517	266 
518	123 
519	12 
520	314 
521	327 
522	130 
523	454 
524	267 
525	40 
526	343 
527	325 
528	312 
529	215 
530	354 
531	133 
532	36 
533	141 
534	332 
535	410 
536	369 
537	150 
538	186 
539	411 
540	343 
541	139 
542	176 
543	57 
544	433 
545	140 
546	442 
547	55 
548	142 
549	12 
550	411 
551	81 
552	110 
553	296 
554	22 
555	262 
556	241 
557	86 
558	204 
559	186 
560	7 
561	58 
562	434 
563	413 
564	318 
565	331 
566	209 
567	219 
568	148 
569	152 
570	208 
571	4 
572	121 
573	167 
574	400 
575	76 
576	236 
577	355 
578	379 
579	139 
580	199 
581	375 
582	439 
583	327 
584	338 
585	222 
586	42 
587	223 
588	442 
589	82 
590	327 
591	192 
592	225 
593	129 
594	432 
595	162 
596	315 
597	248 
598	223 
599	382 
600	181 
601	387 
602	266 
603	191 
604	166 
605	406 
606	414 
607	296 
608	396 
609	57 
610	122 
611	399 
612	57 
613	36 
614	416 
615	195 
616	166 
617	436 
618	452 
619	311 
620	79 
621	211 
622	277 
623	104 
624	86 
625	182 
626	390 
627	361 
628	123 
629	18 
630	234 
631	409 
632	278 
633	97 
634	278 
635	89 
636	238 
637	423 
638	365 
639	375 
640	138 
641	56 
