1	428 
2	226 
3	128 
4	24 
5	282 
6	150 
7	335 
8	371 
9	322 
10	151 
11	199 
12	178 
13	103 
14	305 
15	338 
16	16 
17	17 
18	150 
19	29 
20	1 
21	112 
22	216 
23	245 
24	206 
25	249 
26	49 
27	423 
28	137 
29	128 
30	91 
31	8 
32	104 
33	217 
34	433 
35	179 
36	156 
37	258 
38	413 
39	8 
40	127 
41	380 
42	210 
43	401 
44	73 
45	384 
46	370 
47	218 
48	363 
49	389 
50	100 
51	162 
52	43 
53	94 
54	228 
55	272 
56	132 
57	146 
58	431 
59	212 
60	286 
61	42 
62	136 
63	207 
64	178 
65	260 
66	118 
67	61 
68	317 
69	145 
70	424 
71	411 
72	4 
73	221 
74	88 
75	238 
76	293 
77	239 
78	24 
79	394 
80	131 
81	89 
82	12 
83	230 
84	51 
85	53 
86	361 
87	247 
88	136 
89	218 
90	1 
91	116 
92	165 
93	221 
94	27 
95	308 
96	204 
97	381 
98	209 
99	244 
100	311 
101	389 
102	66 
103	112 
104	175 
105	345 
106	200 
107	38 
108	181 
109	103 
110	217 
111	137 
112	184 
113	222 
114	126 
115	169 
116	178 
117	104 
118	14 
119	102 
120	100 
121	286 
122	233 
123	76 
124	176 
125	272 
126	51 
127	104 
128	305 
129	127 
130	388 
131	94 
132	357 
133	186 
134	61 
135	88 
136	89 
137	248 
138	160 
139	237 
140	237 
141	391 
142	23 
143	143 
144	341 
145	205 
146	434 
147	286 
148	249 
149	154 
150	35 
151	13 
152	392 
153	277 
154	217 
155	422 
156	2 
157	225 
158	334 
159	232 
160	16 
161	46 
162	131 
163	325 
164	437 
165	227 
166	142 
167	235 
168	183 
169	370 
170	206 
171	341 
172	237 
173	290 
174	369 
175	345 
176	323 
177	426 
178	1 
179	73 
180	277 
181	284 
182	327 
183	353 
184	252 
185	116 
186	315 
187	397 
188	153 
189	387 
190	393 
191	398 
192	261 
193	269 
194	389 
195	304 
196	402 
197	54 
198	206 
199	396 
200	281 
201	236 
202	298 
203	245 
204	203 
205	286 
206	394 
207	160 
208	102 
209	417 
210	265 
211	177 
212	423 
213	25 
214	315 
215	380 
216	273 
217	186 
218	259 
219	94 
220	357 
221	172 
222	79 
223	263 
224	287 
225	378 
226	253 
227	23 
228	233 
229	88 
230	240 
231	66 
232	158 
233	232 
234	213 
235	292 
236	433 
237	169 
238	281 
239	421 
240	93 
241	258 
242	135 
243	243 
244	101 
245	81 
246	192 
247	142 
248	7 
249	173 
250	388 
251	39 
252	373 
253	53 
254	260 
255	243 
256	374 
257	402 
258	265 
259	172 
260	85 
261	300 
262	104 
263	339 
264	155 
265	217 
266	74 
